,Date,Time,Stadium,City,Match Details,Team Bowling,Total Runs Conceeded,Total Wickets Taken,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
591,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,191,8,Cameron Green,1,0,13,0,0,0,13.00
592,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,6,Yudhvir Singh,3,0,24,1,0,1,8.00
593,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,6,K Mayers,1,0,11,0,1,0,11.00
594,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,6,Krunal Pandya (c),4,0,24,2,0,0,6.00
595,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,6,Avesh Khan,2,0,30,1,0,0,15.00
596,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,6,Yash Thakur,4,0,28,1,0,0,7.00
597,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,6,Amit Mishra,4,0,40,1,0,1,10.00
598,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,6,Ravi Bishnoi,2,0,23,0,0,0,11.50
599,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,185,3,Bhuvneshwar Kumar,4,0,30,0,0,0,7.50
600,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,185,3,Fazalhaq Farooqi,3.2,0,32,0,0,4,9.60
601,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,185,3,Glenn Phillips,2,0,10,1,0,0,5.00
602,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,185,3,T Natarajan,4,0,31,0,0,0,7.80
603,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,185,3,Mayank Markande,3,0,39,1,0,0,13.00
604,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,185,3,Abhishek Sharma,3,0,42,1,0,1,14.00
605,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,167,7,Khaleel Ahmed,4,0,36,0,0,3,9.00
606,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,167,7,Ishant,3,0,27,2,0,0,9.00
607,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,167,7,Axar,4,0,27,1,0,6,6.80
608,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,167,7,Praveen Dubey,3,0,19,1,0,1,6.30
609,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,167,7,Kuldeep Yadav,4,0,32,1,0,0,8.00
610,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,167,7,Mitchell Marsh,1,0,21,0,0,1,21.00
611,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,167,7,Mukesh Kumar,1,0,3,1,0,0,3.00
612,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,136,8,Rishi Dhawan,1,0,10,0,0,0,10.00
613,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,136,8,Sam Curran,2,0,18,0,0,0,9.00
614,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,136,8,Harpreet Brar,4,0,30,4,0,1,7.50
615,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,136,8,Nathan Ellis,4,0,26,2,0,1,6.50
616,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,136,8,Arshdeep Singh,4,0,32,0,0,0,8.00
617,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,136,8,Rahul Chahar,4,0,16,2,0,1,4.00
618,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,136,8,Sikandar Raza,1,0,3,0,0,0,3.00
619,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,144,6,Vaibhav Arora,4,0,30,1,1,1,7.50
620,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,144,6,Harshit Rana,2,0,19,0,0,0,9.50
621,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,144,6,Chakaravarthy,4,0,36,2,0,2,9.00
622,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,144,6,Narine,4,0,15,2,0,0,3.80
623,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,144,6,Thakur,3,0,15,1,0,1,5.00
624,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,144,6,Suyash Sharma,3,0,29,0,1,0,9.70
625,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,147,4,Deepak Chahar,3,0,27,3,0,2,9.00
626,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,147,4,Tushar Deshpande,3.3,0,25,0,0,2,7.10
627,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,147,4,Moeen Ali,4,0,31,0,0,0,7.80
628,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,147,4,Maheesh Theekshana,3,0,22,0,0,0,7.30
629,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,147,4,Matheesha Pathirana,3,0,23,0,1,6,7.70
630,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,147,4,Ravindra Jadeja,2,0,18,0,0,0,9.00
631,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,177,3,,4,0,30,2,0,1,7.50
632,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,177,3,Chris Jordan,4,0,50,0,0,2,12.50
633,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,177,3,Hrithik Shokeen,3,0,20,0,0,0,6.70
634,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,177,3,Chawla,3,0,26,1,0,0,8.70
635,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,177,3,Akash Madhwal,4,0,30,0,0,2,7.50
636,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,177,3,Green,2,0,16,0,0,0,8.00
637,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,172,5,Krunal Pandya (c),4,0,27,0,0,0,6.80
638,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,172,5,Mohsin Khan,3,0,26,1,0,2,8.70
639,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,172,5,Naveen-ul-Haq,4,0,37,0,1,0,9.20
640,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,172,5,Yash Thakur,4,0,40,2,1,5,10.00
641,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,172,5,Swapnil Singh,1,0,11,0,0,0,11.00
642,"May 16, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Mumbai Indians, 63rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,172,5,Ravi Bishnoi,4,0,26,2,0,1,6.50
643,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Punjab Kings Innings,213,2,Sam Curran,4,0,36,2,0,1,9.00
644,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Punjab Kings Innings,213,2,Rabada,3,0,36,0,0,0,12.00
645,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Punjab Kings Innings,213,2,Arshdeep Singh,2,0,21,0,0,2,10.50
646,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Punjab Kings Innings,213,2,Nathan Ellis,4,0,46,0,0,0,11.50
647,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Punjab Kings Innings,213,2,Rahul Chahar,4,0,35,0,0,0,8.80
648,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Punjab Kings Innings,213,2,Harpreet Brar,3,0,39,0,0,2,13.00
649,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,198,8,Khaleel Ahmed,3,1,20,1,1,0,6.70
650,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,198,8,Ishant Sharma,3,0,36,2,1,0,12.00
651,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,198,8,Anrich Nortje,4,0,36,2,0,0,9.00
652,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,198,8,Mukesh Kumar,4,0,52,0,0,1,13.00
653,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,198,8,Axar Patel,3,0,27,1,0,0,9.00
654,"May 17, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Delhi Capitals, 64th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,198,8,Kuldeep Yadav,3,0,21,0,0,1,7.00
655,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,186,5,Siraj,4,0,17,1,0,2,4.20
656,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,186,5,Parnell,4,0,35,0,0,0,8.80
657,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,186,5,M Bracewell,2,0,13,2,0,0,6.50
658,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,186,5,Shahbaz Ahmed,3,0,38,1,0,0,12.70
659,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,186,5,Harshal Patel,4,0,37,1,0,2,9.20
660,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,186,5,Karn Sharma,3,0,45,0,0,1,15.00
661,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,187,2,Bhuvneshwar Kumar,4,0,48,1,0,1,12.00
662,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,187,2,Abhishek Sharma,3,0,28,0,0,1,9.30
663,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,187,2,T Natarajan,4,0,34,1,0,1,8.50
664,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,187,2,Kartik Tyagi,1.2,0,21,0,0,1,15.80
665,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,187,2,Nitish Reddy,2,0,19,0,1,0,9.50
666,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,187,2,Mayank Dagar,4,0,25,0,0,0,6.20
667,"May 18, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Royal Challengers Bangalore, 65th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,187,2,Glenn Phillips,1,0,10,0,0,0,10.00
668,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,187,5,Boult,4,0,35,1,0,1,8.80
669,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,187,5,Sandeep Sharma,4,0,46,0,1,2,11.50
670,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,187,5,Navdeep Saini,4,0,40,3,0,1,10.00
671,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,187,5,Zampa,4,0,26,1,0,0,6.50
672,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,187,5,Chahal,4,0,40,0,0,1,10.00
673,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Punjab Kings Innings,189,6,Sam Curran,4,0,46,1,0,2,11.50
674,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Punjab Kings Innings,189,6,Kagiso Rabada,4,0,40,2,1,1,10.00
675,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Punjab Kings Innings,189,6,Arshdeep Singh,4,0,40,1,0,3,10.00
676,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Punjab Kings Innings,189,6,Nathan Ellis,4,0,34,1,0,1,8.50
677,"May 19, ",07:30 PM,"Himachal Pradesh Cricket Association Stadium, ",Dharamsala,"Punjab Kings vs Rajasthan Royals, 66th Match - Live Cricket Score, Commentary",Punjab Kings Innings,189,6,Rahul Chahar,3.4,0,28,1,0,0,7.60
678,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,223,3,Khaleel Ahmed,4,0,45,1,1,2,11.20
679,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,223,3,Lalit Yadav,2,0,32,0,0,2,16.00
680,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,223,3,Axar,3,0,32,0,0,0,10.70
681,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,223,3,Nortje,4,0,43,1,0,0,10.80
682,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,223,3,Chetan Sakariya,4,0,36,1,1,3,9.00
683,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,223,3,Kuldeep Yadav,3,0,34,0,0,0,11.30
684,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,146,9,Deepak Chahar,4,0,22,3,0,0,5.50
685,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,146,9,Tushar Deshpande,4,0,26,1,0,1,6.50
686,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,146,9,Maheesh Theekshana,4,1,23,2,0,0,5.80
687,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,146,9,Ravindra Jadeja,4,0,50,1,0,1,12.50
688,"May 20, ",03:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Chennai Super Kings, 67th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,146,9,Matheesha Pathirana,4,0,22,2,0,6,5.50
689,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Harshit Rana,3,,21,1,0,0,7.00
690,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Vaibhav Arora,4,0,30,2,1,3,7.50
691,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Chakaravarthy,4,0,38,1,0,0,9.50
692,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Nitish Rana (c),1,0,3,0,0,0,3.00
693,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Thakur,2,0,27,2,1,1,13.50
694,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Narine,4,0,28,2,0,1,7.00
695,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Suyash Sharma,1,0,12,0,0,0,12.00
696,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,176,8,Russell,1,0,12,0,0,0,12.00
697,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,175,7,Mohsin Khan,1,0,15,0,0,0,15.00
698,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,175,7,Naveen-ul-Haq,4,0,46,0,0,0,11.50
699,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,175,7,Krunal Pandya (c),4,0,30,1,0,0,7.50
